uid,method,smiles,warhead_atom,iptm,ligand_iptm,confidence_score,complex_pde,protein_iptm,n_lig_atoms,mpae_min,mpae_5pct,d_SG,burgi_dunitz_dev,geom_ok,n_h_bonds,n_vdw_contacts,pocket_occupancy_pct,valid,mw,logp,qed,has_acryl,tc_mol1
RL_GEOMEAN_0051,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N3CCCC3)c2C1,C23,0.9275672435760498,0.9275672435760498,0.8297067880630493,1.1503913402557373,0.0,20,1.4252760410308838,2.33296537399292,1.5930554938231114,24.093269261578598,True,1,15,95.0,True,270.332,1.9507999999999999,0.7706879355608324,True,0.4461538461538462
RL_GEOMEAN_0052,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)c3cnccn3)c2C1,C20,0.9684834480285645,0.9684834480285645,0.8409649133682251,1.0384677648544312,0.0,21,0.7729735970497131,1.4413230419158936,1.5828583504849703,47.37164468235184,True,2,16,95.23809523809524,True,279.29900000000004,1.7358,0.6338674226729336,True,0.463768115942029
RL_GEOMEAN_0053,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccccn3)c2C1,C21,0.9755927920341492,0.9755927920341492,0.8349844813346863,1.109950065612793,0.0,22,0.7671537399291992,1.36856210231781,1.9593196874680767,59.00286315766414,True,3,17,95.45454545454545,True,293.3260000000001,2.3621,0.8836717841297176,True,0.59375
RL_GEOMEAN_0054,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3nncs3)c2C1,C20,0.9819183349609375,0.9819183349609375,0.8449454307556152,1.0737922191619873,0.0,21,0.6306853294372559,1.215124487876892,1.6165153960293723,35.22452695896649,True,5,14,100.0,True,300.3430000000001,1.8186,0.8773483091670538,True,0.5072463768115942
RL_GEOMEAN_0055,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C#N)c2C1,C15,0.9248738288879395,0.9248738288879395,0.823964536190033,1.2994037866592407,0.0,15,1.4527182579040527,2.4889256954193115,1.865414204164856,24.83358331465263,True,2,12,93.33333333333333,True,198.22499999999997,1.58648,0.6429765534088558,True,0.4
RL_GEOMEAN_0056,RL_GEOMEAN,C=CC(=O)NCc1cccc(C(=O)Nc2ncccn2)c1,C21,0.9492794275283813,0.9492794275283813,0.8239812850952148,1.2673366069793701,0.0,21,1.0525128841400146,1.7430006265640259,1.9645333667056928,41.23632434782107,True,4,15,95.23809523809524,True,282.303,1.5311,0.8145363774515818,True,0.2597402597402597
RL_GEOMEAN_0057,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccoc3)c2C1,C20,0.9329491853713989,0.9329491853713989,0.8368222117424011,1.0654442310333252,0.0,21,1.4591569900512695,2.2033069133758545,1.8689928290392113,42.82823435620827,True,1,15,95.23809523809524,True,282.29900000000004,2.5601000000000003,0.879969742261202,True,0.5
RL_GEOMEAN_0058,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncncc3C)c2C1,C23,0.9538366198539734,0.9538366198539734,0.8395269513130188,0.9173943996429443,0.0,23,1.1321136951446533,1.8281852006912231,1.4009369267029834,14.952436733291066,True,4,17,100.0,True,308.3410000000001,2.06552,0.8807803789001415,True,0.5507246376811594
RL_GEOMEAN_0059,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc4nccnc4c3)c2C1,C23,0.9049497246742249,0.9049497246742249,0.8148446083068848,1.1694225072860718,0.0,26,1.5293327569961548,2.3127505779266357,1.966868595178641,31.064924174423197,True,1,20,96.15384615384616,True,344.3740000000001,2.910300000000001,0.7414566817355064,True,0.5217391304347826
RL_GEOMEAN_0060,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(CC)cc3)c2C1,C25,0.8933582901954651,0.8933582901954651,0.7959074378013611,1.2710309028625488,0.0,24,2.204193592071533,3.004706382751465,1.9395921320989113,50.29011849539643,True,3,20,95.83333333333333,True,320.39200000000005,3.5295000000000023,0.8762240328133125,True,0.5373134328358209
RL_GEOMEAN_0061,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Cc3ccno3)c2C1,C21,0.9715948700904846,0.9715948700904846,0.825578510761261,1.1792287826538086,0.0,21,0.8004681468009949,1.4274451732635498,1.6651600933844193,25.609836200361286,True,3,16,90.47619047619048,True,282.29900000000004,2.1281999999999996,0.6362953649053392,True,0.4305555555555556
RL_GEOMEAN_0062,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N[C@@H]3CCCNC3)c2C1,C26,0.8241756558418274,0.8241756558418274,0.8043559193611145,1.065363883972168,0.0,22,3.115572929382324,4.236896991729736,1.946700990599222,7.374611270742548,True,1,16,90.9090909090909,True,299.374,1.1965999999999999,0.8244704368721714,True,0.43243243243243246
RL_GEOMEAN_0063,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)cs3)c2C1,C22,0.9412360787391663,0.9412360787391663,0.8106716275215149,1.2072089910507202,0.0,22,1.3220467567443848,2.0659549236297607,1.7062283515696262,17.520158223336367,True,3,17,95.45454545454545,True,312.39400000000006,3.3370200000000017,0.8837819578319741,True,0.5
RL_GEOMEAN_0064,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncs3)c2C1,C20,0.9461796283721924,0.9461796283721924,0.8464478850364685,1.0026172399520874,0.0,21,1.2146629095077515,1.9198449850082397,1.2599120506209973,30.22440854811407,True,1,15,95.23809523809524,True,299.3550000000001,2.4236000000000004,0.8853894096520039,True,0.5294117647058824
RL_GEOMEAN_0065,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C)c(C)c3)c2C1,C25,0.8878944516181946,0.8878944516181946,0.8013556599617004,1.1261595487594604,0.0,24,2.272855758666992,3.166586399078369,1.5499099139627435,23.809795178257076,True,0,19,100.0,True,320.3920000000001,3.583940000000002,0.8788063731053435,True,0.5147058823529411
RL_GEOMEAN_0066,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccsc3)c2C1,C20,0.911870002746582,0.911870002746582,0.8149992823600769,1.1648608446121216,0.0,21,1.7527744770050049,2.4917142391204834,1.9744181907843135,54.09976564099716,True,2,16,100.0,True,298.3670000000001,3.028600000000001,0.8855072290928045,True,0.5074626865671642
RL_GEOMEAN_0067,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)c3cccs3)c2C1,C19,0.9553079009056091,0.9553079009056091,0.8261430859565735,1.1620674133300781,0.0,20,0.9741493463516235,1.6828548908233643,1.6276923897960582,25.89571980354455,True,1,16,90.0,True,283.35200000000003,3.0073000000000016,0.6412014217549439,True,0.42028985507246375
RL_GEOMEAN_0068,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3c[nH]cc3O)c2C1,C21,0.9732120633125305,0.9732120633125305,0.828180730342865,1.1470236778259277,0.0,22,0.7994374632835388,1.4006173610687256,1.8620389597159355,11.233632482497256,True,2,16,100.0,True,297.3140000000001,2.0008,0.7574380785303797,True,0.5223880597014925
RL_GEOMEAN_0069,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C)cn3)c2C1,C22,0.9779279232025146,0.9779279232025146,0.8337421417236328,1.2340354919433594,0.0,22,0.7046846151351929,1.3547701835632324,1.9370747936514996,23.1933846231087,True,3,16,100.0,True,296.33000000000004,1.7006,0.8766533781081279,True,0.640625
RL_GEOMEAN_0070,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(C#N)c3)c2C1,C22,0.9433375597000122,0.9433375597000122,0.8308905959129333,1.047711968421936,0.0,24,1.1879631280899048,1.8645753860473633,1.5979056688365543,30.513454030711785,True,3,18,91.66666666666667,True,318.33600000000007,2.2337800000000003,0.8793441582824176,True,0.4931506849315068
RL_GEOMEAN_0071,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccn(C)c3)c2C1,C22,0.9488962292671204,0.9488962292671204,0.8324209451675415,1.1298671960830688,0.0,22,1.1240264177322388,1.8691747188568115,1.2772677792851428,32.14538344374617,True,3,16,100.0,True,295.34200000000004,2.3056,0.88344805663211,True,0.5606060606060606
RL_GEOMEAN_0072,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(C)c3ccc(C)cc3)c2C1,C24,0.8330076336860657,0.8330076336860657,0.7898286581039429,1.2925727367401123,0.0,22,3.5168685913085938,4.369266033172607,1.5567744664529926,15.002881540357379,True,0,20,95.45454545454545,True,291.39400000000006,4.1750200000000035,0.7770366805321648,True,0.4142857142857143
RL_GEOMEAN_0073,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(CNc3nccs3)c2C1,C20,0.9751185774803162,0.9751185774803162,0.8442840576171875,1.1372735500335693,0.0,20,0.7589846253395081,1.3707278966903687,1.9630350789784679,55.515211171824575,True,4,15,95.0,True,285.37200000000007,2.7834000000000003,0.8786130900117346,True,0.4
RL_GEOMEAN_0074,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc4ccccc4c3)c2C1,C23,0.8605428338050842,0.8605428338050842,0.7939838767051697,1.2546803951263428,0.0,26,2.383253574371338,3.501081705093384,1.9388569507573277,7.464874554360307,True,1,20,92.3076923076923,True,342.3980000000001,4.120300000000002,0.7280206532069051,True,0.5147058823529411
RL_GEOMEAN_0075,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C(C)(C)C)cc3)c2C1,C29,0.9683912396430969,0.9683912396430969,0.822849690914154,1.2672419548034668,0.0,26,0.8763161897659302,1.5849223136901855,1.84707767281184,43.58415066177608,True,2,22,76.92307692307692,True,348.44600000000014,4.264600000000003,0.8425133419515916,True,0.5147058823529411
RL_GEOMEAN_0077,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3nccs3)c2C1,C20,0.9814043641090393,0.9814043641090393,0.8449329733848572,1.0832605361938477,0.0,21,0.6508461236953735,1.2580441236495972,1.964139678765236,60.3706419482867,True,3,15,100.0,True,299.3550000000001,2.4236000000000004,0.8853894096520039,True,0.5294117647058824
RL_GEOMEAN_0076,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(NC(C)C)cn3)c2C1,C28,0.9330371022224426,0.9330371022224426,0.8328654170036316,1.2241265773773193,0.0,26,1.3974106311798096,2.109311819076538,1.9557656909251677,48.25114880468172,True,4,19,100.0,True,351.41000000000014,2.577400000000001,0.8086517578710941,True,0.7258064516129032
RL_GEOMEAN_0078,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc([N+](=O)[O-])cc3)c2C1,C22,0.9636143445968628,0.9636143445968628,0.8212509155273438,0.843479573726654,0.0,25,0.9207810163497925,1.606963038444519,1.50498788496785,16.464308351125524,True,1,18,84.0,True,337.3350000000001,2.875300000000001,0.5273025476519657,True,0.4857142857142857
RL_GEOMEAN_0079,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3nccc(-c4cccnc4)n3)c2C1,C25,0.9766768217086792,0.9766768217086792,0.8390680551528931,1.1479296684265137,0.0,28,0.7098675966262817,1.366879940032959,1.551337568422812,39.6189601292061,True,5,21,100.0,True,371.4000000000001,2.8191000000000006,0.7126861618004684,True,0.49333333333333335
RL_GEOMEAN_0080,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccnc(-c4cccnc4)c3)c2C1,C25,0.901797354221344,0.901797354221344,0.8152905702590942,1.1643500328063965,0.0,28,1.319925308227539,2.3224334716796875,1.9411270138247003,16.858597268927426,True,4,20,85.71428571428571,True,370.4120000000001,3.424100000000001,0.7142256369876169,True,0.49333333333333335
RL_GEOMEAN_0081,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)O)c2C1,C17,0.83331298828125,0.83331298828125,0.7962488532066345,0.9680724143981934,0.0,16,3.431558132171631,4.530460357666016,1.9496118307242596,66.30541035556513,True,0,12,93.75,True,217.22399999999996,1.413,0.7618734548325369,True,0.47540983606557374
RL_GEOMEAN_0082,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3ccoc3)cc2C1,C20,0.9171940684318542,0.9171940684318542,0.8097241520881653,1.102519154548645,0.0,21,1.5680181980133057,2.520343065261841,1.8548373441625554,42.176457921874544,True,3,16,95.23809523809524,True,282.29900000000004,2.5601000000000003,0.879969742261202,True,0.3026315789473684
RL_GEOMEAN_0084,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NC(C)C)c2C1,C23,0.9347766637802124,0.9347766637802124,0.8315807580947876,0.9639177322387695,0.0,19,1.3727874755859375,2.1881799697875977,1.449492403877994,6.384037904194486,True,1,15,89.47368421052632,True,258.321,1.853,0.8411687569179456,True,0.5645161290322581
RL_GEOMEAN_0083,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3c[nH]cc3C)c2C1,C22,0.9599904417991638,0.9599904417991638,0.8416208624839783,0.9972633719444275,0.0,22,0.9592033624649048,1.5919549465179443,1.6034373425238648,7.0532782601506625,True,2,16,95.45454545454545,True,295.3420000000001,2.6036200000000003,0.8548390961798438,True,0.5373134328358209
RL_GEOMEAN_0085,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccn(C(=O)O)c3C)c2C1,C25,0.9523857235908508,0.9523857235908508,0.8297104835510254,0.927890956401825,0.0,25,1.1245700120925903,1.814660906791687,1.2668022678381956,40.51259157496577,True,3,17,92.0,True,339.3510000000001,2.6031200000000005,0.840971982315875,True,0.5142857142857142
RL_GEOMEAN_0087,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C)c2C1,C16,0.889965832233429,0.889965832233429,0.8185481429100037,1.2266559600830078,0.0,14,2.2227447032928467,3.168875217437744,1.339786216453954,57.34415475633736,True,0,12,85.71428571428571,True,187.24199999999996,2.0232200000000002,0.615857155925755,True,0.4426229508196721
RL_GEOMEAN_0086,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccccc3F)c2C1,C21,0.9199516773223877,0.9199516773223877,0.8321990966796875,0.8646140694618225,0.0,23,1.5474162101745605,2.3772764205932617,1.9526114340800123,63.75008184826481,True,1,18,95.65217391304348,True,310.3280000000001,3.106200000000001,0.8856622636098425,True,0.5303030303030303
RL_GEOMEAN_0088,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C)cn3)c2C1,C23,0.9627323150634766,0.9627323150634766,0.8230113387107849,1.2560198307037354,0.0,23,0.9383629560470581,1.6691986322402954,1.9545328509134856,46.38280835299375,True,4,18,100.0,True,307.35300000000007,2.6705200000000007,0.8868160395214717,True,0.640625
RL_GEOMEAN_0089,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NCc3ccno3)c2C1,C22,0.9489957690238953,0.9489957690238953,0.8427336812019348,0.8560144901275635,0.0,22,1.2503595352172852,1.8968229293823242,1.858493270178831,46.11433993070051,True,3,16,95.45454545454545,True,297.3140000000001,1.6328,0.8703740998293337,True,0.4722222222222222
RL_GEOMEAN_0090,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NCc3ccccc3)c2C1,C23,0.9024286270141602,0.9024286270141602,0.8045567870140076,1.3036013841629028,0.0,23,1.9342656135559082,2.78178334236145,1.9683630975000543,16.676957034737327,True,1,19,91.30434782608695,True,306.36500000000007,2.644800000000001,0.8829031013482003,True,0.4925373134328358
RL_GEOMEAN_0091,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2C1,C23,0.9607711434364319,0.9607711434364319,0.8173622488975525,1.2985565662384033,0.0,26,0.9994761943817139,1.7925297021865845,1.9704777861473095,49.969979324234345,True,2,19,84.61538461538461,True,360.33500000000004,3.9859000000000027,0.8418628920809029,True,0.4788732394366197
RL_GEOMEAN_0092,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N(C)c3cncc(C)c3)c2C1,C25,0.9480962753295898,0.9480962753295898,0.836789071559906,0.8586588501930237,0.0,24,1.0926299095153809,1.885975956916809,1.3022972845706153,29.627862514848402,True,1,16,75.0,True,321.3800000000001,2.694820000000001,0.8168600108771804,True,0.4266666666666667
RL_GEOMEAN_0094,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(F)c3)c2C1,C21,0.9416080117225647,0.9416080117225647,0.8130066990852356,1.1520986557006836,0.0,23,1.1585248708724976,2.0712473392486572,1.937943887809963,35.52204293326045,True,2,17,91.30434782608695,True,311.3160000000001,2.5012000000000008,0.8859722447915646,True,0.5362318840579711
RL_GEOMEAN_0093,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(C(C)C)c3)c2C1,C27,0.9324547648429871,0.9324547648429871,0.8091611266136169,1.2576643228530884,0.0,25,1.3034917116165161,2.163825035095215,1.4846808362068933,29.34958396087788,True,2,20,80.0,True,334.4190000000001,4.090500000000002,0.8562467086813526,True,0.5671641791044776
RL_GEOMEAN_0095,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3cc(C(F)(F)F)ncn3)cc2C1,C23,0.9640305638313293,0.9640305638313293,0.8356806039810181,1.2098509073257446,0.0,26,0.7829728126525879,1.515882134437561,1.9545165468217442,18.318489574354203,True,2,17,84.61538461538461,True,362.31100000000004,2.775900000000001,0.8523171869379923,True,0.34615384615384615
RL_GEOMEAN_0096,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)NCC)c2C1,C21,0.9370014667510986,0.9370014667510986,0.827314019203186,1.022753119468689,0.0,18,1.2670587301254272,2.0644266605377197,1.898238481487507,28.0110975749528,True,1,13,88.88888888888889,True,244.29399999999995,1.4645,0.8183859706869354,True,0.5396825396825397
RL_GEOMEAN_0097,RL_GEOMEAN,C=CC(=O)N1CCc2cccc(C(=O)Nc3cncc(C)c3)c2C1,C25,0.9439380168914795,0.9439380168914795,0.8362693786621094,0.9625994563102722,0.0,24,1.0663098096847534,1.7520403861999512,1.9609217373470054,62.43169611017427,True,2,19,87.5,True,321.3800000000001,2.713020000000001,0.884260223796226,True,0.4533333333333333
RL_GEOMEAN_0098,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cncc(OC)c3)c2C1,C24,0.9366499781608582,0.9366499781608582,0.8352781534194946,1.0003689527511597,0.0,24,1.275127649307251,2.0207157135009766,1.6506697394088239,41.47661704364617,True,3,18,91.66666666666667,True,323.3520000000001,2.3707000000000003,0.8769816511096474,True,0.5138888888888888
RL_GEOMEAN_0099,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(O)c3)c2C1,C22,0.9334928393363953,0.9334928393363953,0.8247949481010437,0.9569894671440125,0.0,23,1.4752225875854492,2.1726691722869873,1.9436367378190833,39.86797379014865,True,3,18,100.0,True,308.33700000000005,2.6727,0.8565308085784505,True,0.5074626865671642
RL_GEOMEAN_0101,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(F)cc3)c2C1,C21,0.8767904043197632,0.8767904043197632,0.8038374185562134,1.0399214029312134,0.0,23,2.1035914421081543,3.2191152572631836,1.9551914465340716,56.67730305467259,True,1,17,91.30434782608695,True,310.3280000000001,3.106200000000001,0.8856622636098425,True,0.5384615384615384
RL_GEOMEAN_0100,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3c(C)oc(C)c3C)c2C1,C26,0.9090626835823059,0.9090626835823059,0.8123288154602051,1.0044002532958984,0.0,24,1.6991605758666992,2.6821255683898926,1.79390135941194,19.277180271574494,True,4,19,95.83333333333333,True,324.3800000000001,3.4853600000000027,0.8792250565623,True,0.5072463768115942
RL_GEOMEAN_0102,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C)c(F)c3)c2C1,C23,0.8099818825721741,0.8099818825721741,0.7712985277175903,1.3900731801986694,0.0,24,3.488471508026123,4.735421180725098,1.9797212477770687,59.64517479524338,True,1,19,95.83333333333333,True,324.3550000000001,3.414620000000002,0.8796832936674114,True,0.5142857142857142
RL_GEOMEAN_0103,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(N)[nH]3)c2C1,C21,0.9652969241142273,0.9652969241142273,0.8311161398887634,1.2002161741256714,0.0,22,0.9595655798912048,1.6392186880111694,1.9690897232223827,56.05725673457155,True,3,15,95.45454545454545,True,297.31800000000004,1.2724,0.7420096877410525,True,0.5362318840579711
RL_GEOMEAN_0104,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)ncn3)c2C1,C23,0.9733566045761108,0.9733566045761108,0.8379083871841431,1.1725584268569946,0.0,23,0.795484185218811,1.419445514678955,1.9388647026804107,51.517675378192905,True,4,17,95.65217391304348,True,308.34100000000007,2.06552,0.8807803789001415,True,0.582089552238806
RL_GEOMEAN_0105,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc4cccc(OC)c4nn3)c2C1,C26,0.8832132816314697,0.8832132816314697,0.8003673553466797,1.2541687488555908,0.0,28,1.8659847974777222,2.8459880352020264,1.8881524307375173,31.41469188416758,True,4,19,89.28571428571429,True,374.40000000000015,2.9189000000000007,0.7100405286600271,True,0.5066666666666667
RL_GEOMEAN_0106,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(F)cn3)c2C1,C21,0.975323498249054,0.975323498249054,0.8345713019371033,1.2045834064483643,0.0,23,0.7932721376419067,1.4131603240966797,1.7055909993313156,24.95260750815231,True,4,17,100.0,True,311.3160000000001,2.5012000000000008,0.8859722447915646,True,0.640625
RL_GEOMEAN_0107,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N[C@H](C)c3ncccn3)c2C1,C25,0.909313976764679,0.909313976764679,0.8104540109634399,1.1928821802139282,0.0,24,1.7088701725006104,2.627760410308838,1.8363902556101728,36.257380164489945,True,1,18,100.0,True,322.36800000000005,1.9958,0.8736844744533074,True,0.5522388059701493
RL_GEOMEAN_0110,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc[nH]3)c2C1,C20,0.9813178181648254,0.9813178181648254,0.8483780026435852,0.9361104965209961,0.0,21,0.6633397936820984,1.2523419857025146,1.7047659892489657,48.85709109462391,True,4,15,100.0,True,282.30300000000005,1.6901999999999997,0.8408613031625436,True,0.5294117647058824
RL_GEOMEAN_0108,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3cc[nH]c3)cc2C1,C20,0.9192575216293335,0.9192575216293335,0.8154845237731934,1.2420903444290161,0.0,21,1.5892163515090942,2.3111116886138916,1.9452491888187526,54.58328058779179,True,4,16,95.23809523809524,True,281.31500000000005,2.2952000000000004,0.8477611939829384,True,0.32
RL_GEOMEAN_0109,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nn3ccc(O)c3)c2C1,C21,0.9343321919441223,0.9343321919441223,0.809600293636322,0.9550830125808716,0.0,22,1.3735456466674805,2.2490901947021484,1.9671837229145628,45.576668910921796,True,2,15,100.0,True,297.3140000000001,1.6057999999999997,0.8451691598467266,True,0.4782608695652174
RL_GEOMEAN_0111,RL_GEOMEAN,C=CC(=O)N1Cc2ccc(C(=O)Nc3ccc(Br)cn3)cc2C1,C21,0.8480515480041504,0.8480515480041504,0.7900779843330383,1.2848689556121826,0.0,23,2.6993894577026367,3.552809000015259,1.954418932112561,36.518799639214365,True,2,16,95.65217391304348,True,372.2220000000001,3.124600000000001,0.8425888850384324,True,0.3972602739726027
RL_GEOMEAN_0112,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(OC)c(C)c3)c2C1,C26,0.8789450526237488,0.8789450526237488,0.7907119989395142,1.254552960395813,0.0,25,2.2650885581970215,3.343620538711548,1.9201522151642034,49.91731151974625,True,1,19,100.0,True,336.39100000000013,3.2841200000000015,0.8718283345851997,True,0.4794520547945205
RL_GEOMEAN_0113,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C[C@H]3CNc4ccccc4C3)c2C1,C25,0.9046477675437927,0.9046477675437927,0.8077614903450012,1.2500295639038086,0.0,24,2.023111343383789,2.749828338623047,1.7920999562803395,22.83480745006949,True,1,21,95.83333333333333,True,318.42000000000013,3.5417000000000023,0.8780175446887463,True,0.36363636363636365
RL_GEOMEAN_0114,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(Nc3ccc(Cl)cc3)c2C1,C19,0.830077588558197,0.830077588558197,0.7919256091117859,1.3233932256698608,0.0,21,3.224827527999878,4.475459098815918,1.9359235100075636,66.99253561876918,True,1,16,95.23809523809524,True,298.7730000000001,4.111800000000002,0.8648784012981965,True,0.4
RL_GEOMEAN_0117,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(O)c3cccnc3)c2C1,C21,0.9398027658462524,0.9398027658462524,0.8243790864944458,1.1875241994857788,0.0,21,1.2379357814788818,2.0127108097076416,1.9648140132338219,54.64471474032544,True,3,17,100.0,True,280.32700000000006,2.1914999999999996,0.8768615046353001,True,0.3972602739726027
RL_GEOMEAN_0115,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(F)ccc3F)c2C1,C21,0.9654639959335327,0.9654639959335327,0.8414061665534973,1.0340402126312256,0.0,24,0.9358341693878174,1.5654590129852295,1.963198934519881,45.48133705236802,True,2,18,95.83333333333333,True,328.31800000000004,3.245300000000002,0.8795054369339124,True,0.5072463768115942
RL_GEOMEAN_0116,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3c[nH]c(C)c3)c2C1,C22,0.9241747856140137,0.9241747856140137,0.8191065788269043,1.249882459640503,0.0,22,1.6231184005737305,2.286511182785034,1.6525923166649408,36.79978848787346,True,3,17,95.45454545454545,True,295.34200000000004,2.6036200000000003,0.8548390961798438,True,0.5072463768115942
RL_GEOMEAN_0118,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnco3)c2C1,C20,0.9784446954727173,0.9784446954727173,0.8464627265930176,1.1029043197631836,0.0,21,0.7217229604721069,1.3444496393203735,1.9668220983352784,50.572194970140515,True,3,15,95.23809523809524,True,283.2870000000001,1.9550999999999998,0.8735823205673668,True,0.5522388059701493
RL_GEOMEAN_0119,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(CCc3ccccn3)c2C1,C22,0.9712252020835876,0.9712252020835876,0.8328686952590942,1.1940867900848389,0.0,21,0.8343052864074707,1.4442988634109497,1.9655426547648363,55.86853832724702,True,3,18,100.0,True,278.355,2.8950000000000014,0.8056941356446162,True,0.4084507042253521
RL_GEOMEAN_0120,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncccn3)c2C1,C21,0.9746156930923462,0.9746156930923462,0.8329168558120728,1.1363221406936646,0.0,22,0.8092969059944153,1.4595317840576172,1.9696693649950496,66.20404040820188,True,4,16,100.0,True,294.3140000000001,1.7570999999999999,0.8752024869238412,True,0.5806451612903226
RL_GEOMEAN_0121,RL_GEOMEAN,C=CC(=O)N1Cc2cccc(C(=O)N(CC)c3ccccn3)c2C1,C25,0.8115983009338379,0.8115983009338379,0.7877142429351807,1.265498161315918,0.0,24,3.5680992603302,4.843879699707031,1.9385799180327834,67.99999733653164,True,1,19,83.33333333333333,True,321.38000000000005,2.7765000000000013,0.8137763512204896,True,0.44594594594594594
